AG332.5859-0.5586  3 244.78802 -51.06254 332.58737 -0.55979    0.48   0.01 0.51 0.38 -114    0.46 0.51 0.4   49 N Y
AG332.5859-0.5586  4 244.78633 -51.06243 332.58669 -0.55897    0.41   0.08 0.57 0.38  288    0.44 0.51 0.4   49 N Y
AG332.5859-0.5586  5 244.7786  -51.06231 332.58331 -0.55549    1.29   0.55 0.43 0.56   20    1.54 0.51 0.4   49 N Y
AG332.5859-0.5586  6 244.78494 -51.06252 332.586   -0.55842    9.54   0.95 0.76 0.64   -6   22.85 0.51 0.4   49 N Y
AG332.5859-0.5586  7 244.78509 -51.06237 332.58618 -0.55838   19.46   0.99 0.5  0.41 -219   19.95 0.51 0.4   49 N Y
AG332.5911+0.0415  1 244.1286  -50.62846 332.59176  0.04167    0.87   0.15 0.29 0.21 -142    0.91 0.28 0.2  -57 N N
AG332.5911+0.0415  2 244.12723 -50.62842 332.59116  0.0423     0.61   0.16 0.19 0.26  -51    0.53 0.28 0.2  -57 N N
AG332.5911+0.0415  3 244.12689 -50.62818 332.59117  0.04263    0.47   0.05 0.24 0.19   13    0.38 0.28 0.2  -57 N N
AG332.6421-0.6062  1 244.9001  -51.06067 332.63891 -0.60785   11.65   0.97 0.46 0.55   52   15.22 0.49 0.4   50 N Y
AG332.6421-0.6062  2 244.90138 -51.05902 332.64064 -0.60724    0.81   0.67 0.75 0.59  -36    1.87 0.49 0.4   50 N Y
AG332.6421-0.6062  3 244.90152 -51.05839 332.64114 -0.60686    0.62   1.46 0.48 0.59  -18    0.92 0.49 0.4   50 N Y
AG332.6421-0.6062  4 244.90325 -51.05799 332.6422  -0.60734    1.65   1.03 0.38 0.59  -56    1.94 0.49 0.4   50 Y Y
AG332.6421-0.6062  5 244.90112 -51.05808 332.64118 -0.60646    0.76   1.81 0.71 0.48   23    1.34 0.49 0.4   50 N Y
AG332.6421-0.6062  6 244.9017  -51.05782 332.64162 -0.60653    5.7    2.69 0.82 0.5  -243   12.18 0.49 0.4   50 N Y
AG332.6421-0.6062  7 244.90491 -51.05771 332.64313 -0.60787    1.1    0.16 0.52 0.56  -11    1.65 0.49 0.4   50 N Y
AG332.6421-0.6062  8 244.90777 -51.05685 332.64502 -0.60852    1.17   1.61 0.38 0.59 -112    1.36 0.49 0.4   50 N Y
AG332.6421-0.6062  9 244.90721 -51.05652 332.645   -0.60804    4.1    0.61 0.83 0.58  -51   10.28 0.49 0.4   50 N Y
AG332.6421-0.6062 10 244.90899 -51.05619 332.64603 -0.60859    2.87   1.8  0.43 0.54   -5    3.43 0.49 0.4   50 N Y
AG332.6421-0.6062 11 244.90494 -51.05586 332.64445 -0.60657    1.68   0.72 0.48 0.57   27    2.35 0.49 0.4   50 N Y
AG332.6421-0.6062 12 244.90584 -51.05454 332.64578 -0.60602    2.22   1.17 0.38 0.57   25    2.47 0.49 0.4   50 N Y
AG332.6421-0.6062 13 244.9019  -51.05753 332.64192 -0.60641    1.69   2.59 0.38 0.38  199    1.24 0.49 0.4   50 N Y
AG332.6421-0.6062 14 244.90199 -51.05737 332.64207 -0.60634    3.13   1.61 0.81 0.58 -265    7.69 0.49 0.4   50 Y Y
AG332.6421-0.6062 15 244.90441 -51.05625 332.64394 -0.60661    1.0    0.42 0.45 0.54  102    1.28 0.49 0.4   50 Y Y
AG332.6421-0.6062 16 244.90736 -51.05597 332.64545 -0.60771    1.59   0.52 0.45 0.59   20    2.19 0.49 0.4   50 N Y
AG332.6421-0.6062 17 244.90748 -51.05579 332.64564 -0.60763    1.43   0.31 0.56 0.47   -8    1.97 0.49 0.4   50 N Y
AG332.6586+0.2102  1 244.01706 -50.4595  332.65792  0.21253    0.92   0.47 0.55 0.38  141    0.97 0.5  0.4   51 N N
AG332.6586+0.2102  2 244.01744 -50.45997 332.65777  0.21203    0.44   0.05 0.6  0.49  -50    0.66 0.5  0.4   51 N N
AG332.6706-0.6431  1 244.97388 -51.06705 332.66745 -0.64495    0.8    0.12 0.57 0.45 -226    0.86 0.54 0.44  52 N Y
AG332.6706-0.6431  2 244.97529 -51.06222 332.67147 -0.64214    0.42   0.31 0.42 0.66 -162    0.5  0.54 0.44  52 Y Y
AG332.6781-0.6145  1 244.9515  -51.03914 332.67703 -0.61521    0.46   1.41 0.41 0.35  -30    0.39 0.46 0.37  50 N N
AG332.6781-0.6145  2 244.94805 -51.0384  332.67601 -0.61315   10.87   0.42 0.47 0.36 -215   11.19 0.46 0.37  50 N N
AG332.6781-0.6145  3 244.95115 -51.03821 332.67753 -0.61439   13.11   1.07 0.5  0.41 -235   15.76 0.46 0.37  50 N N
AG332.6781-0.6145  4 244.95107 -51.03777 332.6778  -0.61404    0.74   1.23 0.39 0.55  -22    0.94 0.46 0.37  50 N N
AG332.6781-0.6145  5 244.9502  -51.03752 332.67759 -0.61348    0.71   1.46 0.57 0.37 -119    0.9  0.46 0.37  50 N N
AG332.6781-0.6145  6 244.9515  -51.03746 332.67821 -0.61401    8.17   0.76 0.5  0.39  -42    9.37 0.46 0.37  50 N N
AG332.6781-0.6145  7 244.95204 -51.03674 332.67896 -0.61373    3.58   0.56 0.52 0.46 -217    5.06 0.46 0.37  50 N N
AG332.6781-0.6145  8 244.95082 -51.03868 332.67705 -0.61458   31.99   2.25 0.52 0.46  -24   45.32 0.46 0.37  50 N N
AG332.6781-0.6145  9 244.95045 -51.0387  332.67687 -0.61443    1.58   0.65 1.17 0.48  -22    5.32 0.46 0.37  50 N N
AG332.6781-0.6145 10 244.95131 -51.03868 332.67727 -0.6148     4.22   2.85 0.66 0.48   22    7.93 0.46 0.37  50 N N
AG332.6781-0.6145 11 244.95144 -51.03857 332.67741 -0.61477    4.77   2.56 0.46 0.35  -50    4.52 0.46 0.37  50 N N
AG332.6781-0.6145 12 244.95037 -51.03723 332.67787 -0.61334    0.57   0.7  0.59 0.45  295    0.9  0.46 0.37  50 N N
AG332.6781-0.6145 13 244.9502  -51.03714 332.67786 -0.61321    0.61   0.79 0.45 0.55   23    0.9  0.46 0.37  50 N N
AG332.6781-0.6145 14 244.94988 -51.03709 332.67775 -0.61303    1.81   0.94 0.47 0.53  112    2.65 0.46 0.37  50 N N
AG332.7368-0.6208  1 245.02451 -51.00121 332.73637 -0.62048    1.74   0.6  0.43 0.51   37    2.08 0.48 0.38  51 N N
AG332.7368-0.6208  2 245.02446 -51.00074 332.73667 -0.62013    3.98   1.01 0.48 0.54   49    5.68 0.48 0.38  51 N N
AG332.7368-0.6208  3 245.0248  -51.00028 332.73715 -0.61995    1.47   0.52 0.55 0.49 -231    2.17 0.48 0.38  51 N N
AG332.7744-0.0105  1 244.3927  -50.53992 332.77382 -0.01135    2.1    0.35 0.22 0.31  111    2.75 0.27 0.19 -62 N N
AG332.7744-0.0105  2 244.39116 -50.53878 332.77392 -0.00985    1.5    0.25 0.22 0.28 -241    1.85 0.27 0.19 -62 N N
AG332.7744-0.0105  3 244.39135 -50.53847 332.77422 -0.00971    0.47  -0.01 0.36 0.18   41    0.6  0.27 0.19 -62 N N
AG332.7744-0.0105  4 244.39011 -50.5383  332.77377 -0.00904    0.77   0.47 0.29 0.22   14    0.95 0.27 0.19 -62 N N
AG332.7744-0.0105  5 244.39298 -50.53967 332.77413 -0.0113     0.5    0.19 0.22 0.29  -19    0.6  0.27 0.19 -62 N N
AG332.7744-0.0105  6 244.39289 -50.53963 332.77411 -0.01123    0.46   0.18 0.22 0.29  -23    0.57 0.27 0.19 -62 N N
AG332.7744-0.0105  7 244.39088 -50.53863 332.77389 -0.00962    0.81   0.15 0.31 0.2  -329    0.95 0.27 0.19 -62 N N
AG332.7751-0.5824  1 245.03018 -50.9503  332.77469 -0.58679    1.38   0.94 0.5  0.39  118    1.33 0.5  0.4   51 N N
AG332.7751-0.5824  2 245.02163 -50.94772 332.77268 -0.58116    0.74   0.13 0.61 0.38  145    0.85 0.5  0.4   51 N N
AG332.7751-0.5824  3 245.02553 -50.94592 332.77569 -0.58161    0.43   0.17 0.41 0.61  -67    0.53 0.5  0.4   51 N N
AG332.7751-0.5824  4 245.02328 -50.94502 332.77532 -0.57997    0.76   1.31 0.61 0.38 -286    0.87 0.5  0.4   51 N N
AG332.7751-0.5824  5 245.02319 -50.94481 332.77543 -0.57978    1.64   1.41 0.61 0.56   92    2.76 0.5  0.4   51 N N
AG332.7751-0.5824  6 245.02352 -50.94475 332.77561 -0.57989    0.6    1.04 0.69 0.38  -25    0.79 0.5  0.4   51 N N
AG332.7751-0.5824  7 245.02286 -50.94458 332.77544 -0.57947    2.07   0.8  0.56 0.46  -70    2.63 0.5  0.4   51 N N
AG332.8271-0.5492  1 245.04979 -50.89013 332.82579 -0.55269   15.17   4.74 0.58 0.75   55   22.67 0.58 0.5   60 N Y
AG332.8271-0.5492  2 245.04742 -50.88997 332.82484 -0.55152   61.77   5.12 0.64 0.54  -26   73.91 0.58 0.5   60 N Y
AG332.8271-0.5492  3 245.05045 -50.88923 332.82672 -0.55234    8.84   3.03 0.47 0.75   13   10.78 0.58 0.5   60 Y Y
AG332.8271-0.5492  4 245.05049 -50.88894 332.82695 -0.55215    6.61   4.31 0.47 0.56  158    6.06 0.58 0.5   60 Y Y
AG332.8271-0.5492  5 245.04566 -50.88859 332.82503 -0.54976   11.84  19.88 0.72 0.47  -87   13.81 0.58 0.5   60 Y Y
AG332.8271-0.5492  6 245.04647 -50.88857 332.82541 -0.5501     9.71  33.36 0.84 0.47 -310   13.36 0.58 0.5   60 Y Y
AG332.8271-0.5492  7 245.04508 -50.88785 332.82529 -0.54898   26.51  17.82 0.83 0.57   32   43.14 0.58 0.5   60 Y Y
AG332.8271-0.5492  8 245.04687 -50.88771 332.82619 -0.54967   38.09  45.97 0.63 0.99   28   81.01 0.58 0.5   60 Y Y
AG332.8271-0.5492  9 245.04606 -50.88762 332.82589 -0.54925  203.19 118.27 0.7  0.61  -72  301.49 0.58 0.5   60 Y Y
AG332.8271-0.5492 10 245.04617 -50.88728 332.82618 -0.54905  374.33 133.15 0.78 0.65 -223  651.01 0.58 0.5   60 Y Y
AG332.8271-0.5492 11 245.04544 -50.88728 332.82585 -0.54873   99.49  29.23 1.2  0.62 -186  254.34 0.58 0.5   60 Y Y
AG332.8271-0.5492 12 245.04734 -50.88728 332.8267  -0.54957   13.34  19.79 0.51 0.75 -110   17.64 0.58 0.5   60 Y Y
AG332.8271-0.5492 13 245.04727 -50.88674 332.82705 -0.54916   19.31   7.18 0.92 0.57   24   34.76 0.58 0.5   60 Y Y
AG332.8271-0.5492 14 245.04347 -50.88679 332.82531 -0.54751    7.53   5.24 0.61 0.75 -253   11.75 0.58 0.5   60 Y Y
AG332.8271-0.5492 15 245.04453 -50.88725 332.82546 -0.54831  157.94   6.39 0.73 0.65   64  259.03 0.58 0.5   60 Y Y
AG332.8271-0.5492 16 245.04424 -50.887   332.82551 -0.548     23.13   7.95 1.2  0.73   61   69.49 0.58 0.5   60 Y Y
AG332.8271-0.5492 17 245.04486 -50.88638 332.82622 -0.54783    7.19   3.47 1.29 0.74   -5   23.71 0.58 0.5   60 Y Y
AG332.8271-0.5492 18 245.04431 -50.88584 332.82635 -0.54721   37.7    3.68 0.54 0.69 -262   48.37 0.58 0.5   60 N Y
AG332.8271-0.5492 19 245.04464 -50.88582 332.82651 -0.54734   47.97   4.07 0.67 0.57 -219   63.88 0.58 0.5   60 N Y
AG332.8271-0.5492 20 245.04738 -50.88834 332.82598 -0.55034  126.56  14.71 0.68 0.55  -23  162.58 0.58 0.5   60 Y Y
AG332.8271-0.5492 21 245.04687 -50.88827 332.8258  -0.55007    4.52  28.42 0.5  0.47    0    3.66 0.58 0.5   60 Y Y
AG332.8271-0.5492 22 245.0461  -50.88836 332.82539 -0.54979   59.39  37.44 0.74 0.48   37   72.0  0.58 0.5   60 Y Y
AG332.8271-0.5492 23 245.04621 -50.88808 332.82563 -0.54964   60.76  55.92 0.83 0.55  -27   95.1  0.58 0.5   60 Y Y
AG332.8271-0.5492 24 245.04581 -50.88808 332.82545 -0.54947   28.64  52.6  0.72 0.75   97   52.88 0.58 0.5   60 Y Y
AG332.8469+0.9132  1 243.47979 -49.82449 332.84743  0.90958    1.51   0.03 0.44 0.55   63    1.84 0.5  0.4   52 N N
AG332.8469+0.9132  2 243.47368 -49.82442 332.84462  0.91235    3.76   0.28 0.51 0.42 -215    4.1  0.5  0.4   52 N N
AG332.8469+0.9132  3 243.47668 -49.82432 332.84609  0.91109    0.47   0.13 0.59 0.43  -19    0.59 0.5  0.4   52 N N
AG332.8469+0.9132  4 243.4742  -49.82362 332.84542  0.9127     0.54   0.08 0.63 0.43 -239    0.73 0.5  0.4   52 N N
AG332.8469+0.9132  5 243.47601 -49.82218 332.84725  0.91294    0.57   0.3  0.58 0.43 -216    0.72 0.5  0.4   52 N N
AG332.8469+0.9132  6 243.47371 -49.82215 332.8462   0.91398    0.37   0.21 0.38 0.52   94    0.37 0.5  0.4   52 N N
AG332.8469+0.9132  7 243.47154 -49.82157 332.84558  0.91537    0.6    0.17 0.5  0.41  -22    0.61 0.5  0.4   52 N N
AG332.8469+0.9132  8 243.472   -49.82152 332.84583  0.9152     0.56   0.12 0.56 0.44  142    0.69 0.5  0.4   52 N N
AG332.8469+0.9132  9 243.47734 -49.82122 332.84854  0.91305    0.61   0.1  0.59 0.41 -224    0.74 0.5  0.4   52 N N
AG332.8469+0.9132 10 243.47443 -49.82215 332.84654  0.91366    2.06   0.14 0.53 0.48 -215    2.58 0.5  0.4   52 N N
AG332.9426-0.6855  1 245.32739 -50.90477 332.93975 -0.68643    1.05  -0.02 0.69 1.08 -254    1.41 0.76 0.72  76 N N
AG332.9426-0.6855  2 245.32949 -50.90342 332.94164 -0.6864     1.52   3.26 0.69 1.08  -36    2.05 0.76 0.72  76 N N
AG332.9426-0.6855  3 245.32886 -50.90289 332.94173 -0.68575   30.76   5.18 1.16 0.98  -30   63.53 0.76 0.72  76 N N
AG332.9426-0.6855  4 245.32661 -50.90262 332.94091 -0.68456    0.73   0.42 0.73 1.06 -236    1.01 0.76 0.72  76 N N
AG332.9426-0.6855  5 245.33033 -50.90226 332.94283 -0.68596    1.51   0.93 0.87 1.06   24    2.52 0.76 0.72  76 N N
AG332.9426-0.6855  6 245.32902 -50.90213 332.94234 -0.68528    2.12   2.72 0.77 1.08  190    3.2  0.76 0.72  76 N N
AG332.9426-0.6855  7 245.33043 -50.9018  332.9432  -0.68567    1.03   1.44 1.08 0.69 -205    1.38 0.76 0.72  76 N N
AG332.9426-0.6855  8 245.33159 -50.90084 332.9444  -0.68551    2.45   1.96 0.76 1.08   33    3.66 0.76 0.72  76 N N
AG332.9426-0.6855  9 245.33227 -50.90024 332.94512 -0.68539    1.88   1.04 1.06 0.83  142    2.98 0.76 0.72  76 N N
AG332.9426-0.6855 10 245.33143 -50.89978 332.94507 -0.68469    0.86   0.78 0.69 1.08  146    1.15 0.76 0.72  76 N N
AG332.9426-0.6855 11 245.32996 -50.89955 332.94458 -0.68387    1.37   0.6  0.86 0.98 -247    2.1  0.76 0.72  76 N N
AG332.9426-0.6855 12 245.33153 -50.89912 332.94559 -0.68427    1.03   0.82 1.05 0.69   71    1.34 0.76 0.72  76 N N
AG332.9426-0.6855 13 245.32986 -50.90299 332.94211 -0.68626    0.8    3.42 0.94 0.72  -34    0.99 0.76 0.72  76 N N
AG332.9635-0.6778  1 245.344   -50.88589 332.9605  -0.68044    1.67   0.39 0.7  0.46  113    1.97 0.57 0.48  59 N N
AG332.9635-0.6778  2 245.34319 -50.88558 332.96036 -0.67986    1.7    0.13 0.46 0.46 -144    1.3  0.57 0.48  59 N N
AG332.9635-0.6778  3 245.34386 -50.88469 332.96128 -0.67953    1.06   1.31 0.46 0.72  -64    1.27 0.57 0.48  59 N N
AG332.9635-0.6778  4 245.34361 -50.88415 332.96155 -0.67904    1.08   1.04 0.73 0.46 -245    1.34 0.57 0.48  59 N N
AG332.9635-0.6778  5 245.34382 -50.88362 332.96202 -0.67876    0.96   2.75 0.87 0.5   -21    1.54 0.57 0.48  59 N N
AG332.9635-0.6778  6 245.34428 -50.8836  332.96224 -0.67895    1.27   3.69 0.87 0.49  -38    2.0  0.57 0.48  59 N N
AG332.9635-0.6778  7 245.34534 -50.88315 332.96303 -0.67911   12.45  14.56 0.6  0.49 -273   13.49 0.57 0.48  59 N N
AG332.9635-0.6778  8 245.3446  -50.88291 332.96287 -0.6786     1.23   4.84 0.46 0.72 -230    1.49 0.57 0.48  59 N N
AG332.9635-0.6778  9 245.34351 -50.88258 332.96262 -0.67788    0.93   0.97 0.7  0.57    7    1.36 0.57 0.48  59 N N
AG332.9635-0.6778 10 245.34566 -50.8824  332.9637  -0.67871    2.61   3.23 0.61 0.54   48    3.17 0.57 0.48  59 N N
AG332.9635-0.6778 11 245.34506 -50.88229 332.96351 -0.67837   10.24   3.24 0.8  0.75   46   22.83 0.57 0.48  59 N N
AG332.9635-0.6778 12 245.33999 -50.88222 332.9613  -0.67606    7.82   1.63 0.75 0.7   -16   15.24 0.57 0.48  59 N N
AG332.9635-0.6778 13 245.34365 -50.88166 332.96332 -0.6773     1.02   0.66 0.76 0.72 -233    2.06 0.57 0.48  59 N N
AG332.9635-0.6778 14 245.34407 -50.88131 332.96376 -0.67723    0.81   0.62 0.84 0.72    3    1.8  0.57 0.48  59 N N
AG332.9635-0.6778 15 245.34928 -50.88122 332.96615 -0.67949    1.25   0.23 0.46 0.63   55    1.32 0.57 0.48  59 N N
AG332.9635-0.6778 16 245.34196 -50.88115 332.96293 -0.67618    2.06   1.18 0.87 0.46  -15    3.07 0.57 0.48  59 N N
AG332.9635-0.6778 17 245.34263 -50.88093 332.96339 -0.67632    0.85   0.61 0.77 0.46 -220    1.1  0.57 0.48  59 N N
AG332.9635-0.6778 18 245.34439 -50.8808  332.96427 -0.67701    2.62   1.15 0.6  0.49  -65    2.84 0.57 0.48  59 N N
AG332.9635-0.6778 19 245.34495 -50.88306 332.96292 -0.67887    0.82  10.93 0.46 0.72 -248    0.99 0.57 0.48  59 N N
AG332.9635-0.6778 20 245.34562 -50.88298 332.96328 -0.6791    22.78  10.46 0.68 0.46  153   26.05 0.57 0.48  59 N N
AG332.9635-0.6778 21 245.34552 -50.88271 332.96342 -0.67887    2.49   6.25 1.13 0.46  275    4.73 0.57 0.48  59 N N
AG332.9635-0.6778 22 245.34537 -50.8844  332.96216 -0.68       1.54   2.39 0.48 0.72 -115    1.95 0.57 0.48  59 N N
AG332.9635-0.6778 23 245.34523 -50.88429 332.96218 -0.67986    1.76   2.66 0.82 0.5   141    2.68 0.57 0.48  59 N N
AG332.9635-0.6778 24 245.34559 -50.88429 332.96234 -0.68002    1.19   2.48 0.52 0.46  141    1.04 0.57 0.48  59 N N
AG332.9765+0.7680  1 243.77479 -49.84015 332.97448  0.76705    9.16   1.19 0.56 0.47 -238   11.59 0.51 0.41  52 N Y
AG332.9765+0.7680  2 243.77546 -49.83983 332.97501  0.76698    4.72   2.38 0.58 0.39 -241    5.13 0.51 0.41  52 N Y
AG332.9765+0.7680  3 243.77599 -49.83961 332.97542  0.76691   33.61   3.45 0.62 0.51 -216   50.44 0.51 0.41  52 N Y
AG332.9765+0.7680  4 243.77558 -49.83893 332.97569  0.76759    0.83   0.65 0.61 0.65 -238    1.58 0.51 0.41  52 N Y
AG332.9765+0.7680  5 243.77408 -49.83876 332.97511  0.76838    0.89   0.6  0.64 0.53  -31    1.44 0.51 0.41  52 N Y
AG332.9765+0.7680  6 243.77496 -49.83734 332.9765   0.76901    5.82   1.21 0.54 0.48 -203    7.19 0.51 0.41  52 N Y
AG332.9765+0.7680  7 243.78129 -49.83736 332.97944  0.76617    1.1    0.13 0.54 0.44 -214    1.24 0.51 0.41  52 N Y
AG332.9765+0.7680  8 243.77564 -49.83717 332.97694  0.76883    0.76   0.4  0.6  0.48   -8    1.04 0.51 0.41  52 N Y
AG332.9765+0.7680  9 243.77045 -49.83622 332.97517  0.77183    1.2    0.19 0.39 0.61   66    1.35 0.51 0.41  52 N Y
AG332.9765+0.7680 10 243.77672 -49.84098 332.9748   0.76559    0.95   0.62 0.63 0.47 -214    1.36 0.51 0.41  52 N Y
AG332.9765+0.7680 11 243.7708  -49.8374  332.97452  0.77082    2.38   0.52 0.5  0.45 -188    2.57 0.51 0.41  52 N Y
AG332.9765+0.7680 12 243.7711  -49.83717 332.97482  0.77085    2.59   0.43 0.46 0.61  -89    3.49 0.51 0.41  52 N Y
AG332.9765+0.7680 13 243.77813 -49.83962 332.9764   0.76594    0.73   0.06 0.84 0.4   -26    1.18 0.51 0.41  52 N Y
AG332.9868-0.4878  1 245.15747 -50.73044 332.98652 -0.4871    25.5    1.73 0.43 0.52   47   25.54 0.52 0.43  52 N Y
AG332.9868-0.4878  2 245.15806 -50.73044 332.98678 -0.48737    1.4    0.38 0.53 0.7  -240    2.35 0.52 0.43  52 N Y
AG332.9868-0.4878  3 245.15772 -50.73097 332.98626 -0.48759    0.6    0.82 0.41 0.64 -240    0.7  0.52 0.43  52 N Y
AG332.9868-0.4878  4 245.15738 -50.73097 332.9861  -0.48744    0.56   0.62 0.74 0.46    5    0.84 0.52 0.43  52 N Y
AG333.0025-0.4358  1 245.11558 -50.68693 332.99831 -0.43753    4.03   0.05 0.66 0.49  133    5.34 0.54 0.45  55 N Y
AG333.0025-0.4358  2 245.11964 -50.68344 333.00259 -0.43686    1.17   2.77 0.56 0.42 -229    1.15 0.54 0.45  55 N Y
AG333.0025-0.4358  3 245.12129 -50.68334 333.00341 -0.43752    1.42   0.69 0.73 0.64 -350    2.74 0.54 0.45  55 N Y
AG333.0025-0.4358  4 245.12003 -50.68379 333.00252 -0.43728    2.21   2.23 0.82 0.67 -242    5.03 0.54 0.45  55 N Y
AG333.0025-0.4358  5 245.12013 -50.6836  333.0027  -0.43719    2.37   2.79 0.42 0.42 -299    1.75 0.54 0.45  55 N Y
AG333.0025-0.4358  6 245.12029 -50.68329 333.00299 -0.43705    6.11   1.34 0.77 0.73 -205   14.04 0.54 0.45  55 N Y
AG333.0025-0.4358  7 245.11993 -50.68323 333.00287 -0.43684    2.9    2.17 0.96 0.64  -67    7.43 0.54 0.45  55 N Y
AG333.0025-0.4358  8 245.11597 -50.68313 333.00116 -0.435      0.58   0.67 0.53 0.67   23    0.85 0.54 0.45  55 N Y
AG333.0123-0.4666  1 245.16537 -50.69667 333.01385 -0.46665    4.29   0.95 0.53 0.4  -226    5.18 0.47 0.38  51 N Y
AG333.0123-0.4666  2 245.16061 -50.69663 333.01174 -0.4645     0.93   0.01 0.36 0.52   38    0.96 0.47 0.38  51 N Y
AG333.0123-0.4666  3 245.16155 -50.69591 333.01267 -0.46441    0.62   0.12 0.36 0.56   43    0.7  0.47 0.38  51 N Y
AG333.0123-0.4666  4 245.16451 -50.69654 333.01355 -0.46618    9.6    1.74 0.75 0.49   -5   19.99 0.47 0.38  51 N Y
AG333.0123-0.4666  5 245.16478 -50.69647 333.01372 -0.46625   46.04   1.09 0.52 0.42 -219   56.5  0.47 0.38  51 N Y
AG333.0123-0.4666  6 245.16423 -50.69651 333.01345 -0.46603    2.26   2.2  0.44 0.36  -65    2.0  0.47 0.38  51 N Y
AG333.0160-0.5213  1 245.22915 -50.7354  333.01522 -0.52259    1.05   0.41 0.48 0.37  -37    0.98 0.49 0.39  50 N Y
AG333.0160-0.5213  2 245.22845 -50.73538 333.01492 -0.52226    1.31   0.36 0.44 0.57   80    1.68 0.49 0.39  50 N Y
AG333.0160-0.5213  3 245.22689 -50.73456 333.0148  -0.52098    3.18   0.53 0.54 0.44  127    3.93 0.49 0.39  50 N Y
AG333.0160-0.5213  4 245.2268  -50.73425 333.01498 -0.52072    4.57   0.48 0.51 0.41  140    5.0  0.49 0.39  50 N Y
AG333.0160-0.5213  5 245.2334  -50.73331 333.0186  -0.523      4.0    0.18 0.59 0.45 -216    5.47 0.49 0.39  50 N Y
AG333.0160-0.5213  6 245.23395 -50.73328 333.01887 -0.52322    1.0    0.27 0.66 0.48  -38    1.63 0.49 0.39  50 N Y
AG333.0160-0.5213  7 245.22967 -50.73551 333.01538 -0.5229     0.45   0.46 0.58 0.4    19    0.55 0.49 0.39  50 N Y
AG333.0160-0.5213  8 245.22958 -50.73531 333.01548 -0.52272    0.43   0.4  0.69 0.51    6    0.76 0.49 0.39  50 N Y
AG333.0192-0.4497  1 245.14838 -50.67961 333.01822 -0.44696    0.72   0.84 0.41 0.65 -185    0.82 0.54 0.43  51 Y Y
AG333.0192-0.4497  2 245.15043 -50.68126 333.01799 -0.44904    1.99   1.35 0.92 0.72  145    5.65 0.54 0.43  51 N Y
AG333.0192-0.4497  3 245.15024 -50.68113 333.01799 -0.44887    2.04   1.35 0.55 0.6  -237    2.92 0.54 0.43  51 N Y
AG333.0192-0.4497  4 245.14918 -50.68083 333.01772 -0.44818   24.84   3.56 0.58 0.49 -203   30.39 0.54 0.43  51 Y Y
AG333.0192-0.4497  5 245.14893 -50.68079 333.01764 -0.44804    9.32   2.58 0.41 0.57   46    9.26 0.54 0.43  51 Y Y
AG333.0192-0.4497  6 245.15238 -50.68239 333.01806 -0.45072    2.38   0.54 0.85 0.67  341    5.8  0.54 0.43  51 N Y
AG333.0192-0.4497  7 245.15213 -50.68235 333.01798 -0.45058    0.71   0.41 1.04 0.42  -76    1.32 0.54 0.43  51 N Y
AG333.0192-0.4497  8 245.15197 -50.68227 333.01797 -0.45045    1.09   0.29 0.69 0.53  281    1.72 0.54 0.43  51 N Y
AG333.0192-0.4497  9 245.15226 -50.68213 333.0182  -0.45048    1.08   0.31 0.92 0.72 -286    3.04 0.54 0.43  51 N Y
AG333.0187+0.7641  1 243.82454 -49.81423 333.01559  0.7636     2.05   1.47 0.65 0.56 -146    1.88 0.67 0.59  69 Y Y
AG333.0187+0.7641  2 243.82846 -49.81375 333.01776  0.76221    1.53   1.27 0.88 0.84   68    2.89 0.67 0.59  69 Y Y
AG333.0187+0.7641  3 243.82662 -49.81342 333.01712  0.76326    1.14   0.79 0.56 0.88    5    1.43 0.67 0.59  69 Y Y
AG333.0187+0.7641  4 243.82399 -49.81304 333.01616  0.76471    2.98   0.97 0.7  0.57 -253    3.04 0.67 0.59  69 N Y
AG333.0187+0.7641  5 243.82779 -49.81299 333.01797  0.76305    1.72   2.17 0.73 0.88 -195    2.8  0.67 0.59  69 N Y
AG333.0187+0.7641  6 243.82529 -49.8128  333.01693  0.7643     4.92   3.12 0.87 0.62  -69    6.76 0.67 0.59  69 N Y
AG333.0187+0.7641  7 243.83009 -49.81267 333.01926  0.76226    4.1    2.39 0.57 0.66   17    3.97 0.67 0.59  69 N Y
AG333.0187+0.7641  8 243.82525 -49.81243 333.01717  0.76459   17.61   3.01 0.73 0.61  170   20.12 0.67 0.59  69 N Y
AG333.0187+0.7641  9 243.82971 -49.81232 333.01933  0.76268    4.43   2.86 0.85 0.78   -7    7.51 0.67 0.59  69 N Y
AG333.0187+0.7641 10 243.82387 -49.81224 333.01666  0.76534   20.2    1.6  0.71 0.61  -26   22.52 0.67 0.59  69 N Y
AG333.0187+0.7641 11 243.82921 -49.81205 333.01928  0.7631     1.06   2.55 0.56 0.56 -188    0.84 0.67 0.59  69 N Y
AG333.0187+0.7641 12 243.82604 -49.81183 333.01795  0.76467    1.36   2.28 0.88 0.56  130    1.73 0.67 0.59  69 N Y
AG333.0187+0.7641 13 243.8275  -49.81148 333.01887  0.76427    1.96   2.24 0.8  0.88   71    3.5  0.67 0.59  69 N Y
AG333.0187+0.7641 14 243.82562 -49.8114  333.01805  0.76517    9.07   1.8  0.76 0.71   32   12.44 0.67 0.59  69 N Y
AG333.0187+0.7641 15 243.82641 -49.811   333.0187   0.76511    4.64   1.63 0.76 0.63 -248    5.63 0.67 0.59  69 N Y
